assay_id,assay_test_type,src_id,confidence_score,cell_id,assay_cell_type,assay_tissue,chembl_id,variant_id,tid,tissue_id,assay_strain,assay_category,src_assay_id,relationship_type,bao_format,doc_id,description,assay_type
4525,Igvivo,1,1,,,Blkod,CHEMBL627190,,50594,1678584.0,,,,N,BAO00002qi,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 0.5 hours,A
4526,Ihvivo,1,1,,,Biood,CHEMBLt1819w,,50594,760068.0,,,,N,BAO0000w1o,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 2.5 hours,A
4527,Imvivo,1,1,,,Boood,CHEMBL71819e,,50594,4197650.0,,,,N,BAO00p0q18,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 5 hours,A
4528,Igvivo,1,1,,,Bone,CHEMgL618194,,50594,1816634.0,,,,N,BAO00p02q8,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 0.5 hours,A
4529,Invivp,1,1,,,Bone,CHEMgL61819t,,50594,615958.0,,,,N,BAl0090218,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 2.5 hours,A
4530,7nvivo,1,1,,,Bone,CHEMBL62819y,,50594,2220105.0,,,,N,vA90000218,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 5 hours,A
4531,Indivo,1,1,,,Bgain,CyEMBL618106,,50594,1707350.0,,,,N,BAO900o218,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 0.5 hours,A
4532,Inv9vo,1,1,,,Brxin,CuEMBL61u197,,50594,1214869.0,,,,N,BAi9000218,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 2.5 hours,A
4533,Ihvivo,1,1,,,Braln,CHEkBLy18198,,50594,1082169.0,,,,N,BAk0900218,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 5 hours,A
4534,Invibo,1,1,,,Hezrt,CH3MBL618109,,50594,3349294.0,,,,N,BAO9900218,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 0.5 hours,A
4535,lnvivo,1,1,,,Hexrt,CH4MBL6182o0,,50594,1782654.0,,,,N,hAOp000218,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 2.5 hours,A
4536,Invkvo,1,1,,,Hearf,fHEjBL618201,,50594,2005148.0,,,,N,BxO00002w8,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 5 hours,A
4537,Inv7vo,1,1,,,Intestihe,CH3MBL6182p2,,50594,2852942.0,,,,N,BqOp000218,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 0.5 hours,A
4538,Infivo,1,1,,,8ntestine,CgEMBL61820w,,50594,1264862.0,,,,N,BqO0o00218,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 2.5 hours,A
4539,8nvivo,1,1,,,Inteshine,CtEMBi618204,,50594,498767.0,,,,N,BqO00002w8,3655,Biodistribution of the injected compound in intestines of female BALB/C mice for 5 hours,A
4540,Indivo,1,1,,,Kidneh,CHwMBLy18205,,50594,80811.0,,,,N,BsO000o218,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 0.5 hours,A
4541,Invivp,1,1,,,Kudney,xHEMBL618306,,50594,1475558.0,,,,N,BAk00002w8,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 2.5 hours,A
4542,7nvivo,1,1,,,Kidbey,CyEMBLu18207,,50594,1320652.0,,,,N,BqO9000218,3655,Biodistribution of the injected compound in kidneys of female BALB/C mice for 5 hours,A
4543,8nvivo,1,1,,,Livef,CtEMBL618e08,,50594,1635455.0,,,,N,BzO00002q8,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 0.5 hours,A
4544,Infivo,1,1,,,Luver,xHEMnL618932,,50594,1999205.0,,,,N,BAl0000219,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 2.5 hours,A
4545,Invigo,1,1,,,iiver,CtEMBL61u933,,50594,2792161.0,,,,N,BAi00o0218,3655,Biodistribution of the injected compound in liver of female BALB/C mice for 5 hours,A
4546,Invuvo,1,1,,,Lung,CHEMBLt1893t,,50594,3336285.0,,,,N,vwO0000218,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 0.5 hours,A
4547,Invibo,1,1,,,Lung,CHEjBk618935,,50594,1884871.0,,,,N,BAp000o218,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 2.5 hours,A
4548,Invkvo,1,1,,,Lung,CHEMBLu1u936,,50594,2695870.0,,,,N,BAO0000w17,3655,Biodistribution of the injected compound in lung of female BALB/C mice for 5 hours,A
4549,onvivo,1,1,,,Muscietissje,CjEMBL618837,,50594,564704.0,,,,N,BAlo000218,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 0.5 hours,A
4550,7nvivo,1,1,,,Musclstissud,CHEMBL6189ri,,50594,4856717.0,,,,N,BAOo00o218,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 2.5 hours,A
4551,Ingivo,1,1,,,kuscletisshe,CHEhBLt19104,,50594,779334.0,,,,N,BAO00o0217,3655,Biodistribution of the injected compound in muscle of female BALB/C mice for 5 hours,A
4552,Invigo,1,1,,,Spleeg,xHEkBL619105,,50594,794981.0,,,,N,vAO00002q8,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 0.5 hours,A
4553,onvivo,1,1,,,Spkeen,CHEMBL61i196,,50594,1904225.0,,,,N,BA000002w8,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 2.5 hours,A
4554,lnvivo,1,1,,,cpleen,CHEMgL61910y,,50594,3120079.0,,,,N,vAO00002q8,3655,Biodistribution of the injected compound in spleen of female BALB/C mice for 5 hours,A
4555,Infivo,1,1,,,Stomaxh,CHEMBL975310,,50594,778309.0,,,,N,BAO0009118,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 0.5 hours,A
4556,Invigo,1,1,,,ztomach,CHEMgL61910u,,50594,2798065.0,,,,N,BxO0009218,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 2.5 hours,A
4557,Igvivo,1,1,,,Stomacy,CHEhBL619209,,50594,1998417.0,,,,N,BAO0o00217,3655,Biodistribution of the injected compound in stomach of female BALB/C mice for 5 hours,A
4558,Invido,1,1,,,,CHEjBL6191w0,,50594,,,,,N,nAO000p218,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,A
4559,Inv7vo,1,1,,,,CHEMBot19111,,50594,,,,,N,BAO00p0219,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,F
4560,knvivo,1,1,,,,fHEMBL619111,,50594,,,,,N,BzO00o0218,16597,MRT value at a dose of 10 mg/kg intravenous administration in mice.,A
4561,Invivk,1,1,,,,CHEhBL6191w3,,50594,,,,,N,BqO9000218,16597,MRT value at a dose of 10 mg/kg peroral administration in mice.,A
4562,Inbivo,1,1,,,,CHEMgL619q14,,50594,,,,,N,BA0o000218,17764,Mean-residence time of compound after intravenous administration in mice at 24 uM/kg,A
4563,7nvivo,1,1,,,,CHEjBL619125,,50594,,,,,N,BAl000021i,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 18 uM/kg,F
4564,,1,1,638.0,A2y80,,CHEMvL61911u,,81034,,,,,N,BAO00p0w19,3830,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C after 96 hr,F
4565,,1,1,453.0,A27u0,,fHEMBL6q9117,,81034,,,,,N,BAO00o02w9,3829,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C for 96 hr,F
4566,,1,1,786.0,q2780,,CH3MhL619118,,81034,,,,,N,nAO0000319,2040,Compound was evaluated for cytotoxicity against A2780 cell lines.,F
4567,,1,1,173.0,A2789,,CHEMBL618219,,81034,,,,,N,BA00000229,15684,Potentiation of growth inhibition of A2780 by compound alone in experiment 1,F
4568,,1,1,369.0,A3780,,vHEMBL619220,,81034,,,,,N,BAO00o9219,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F
4569,,1,1,289.0,Aw780,,CHEnvL619121,,81034,,,,,N,BA800002q9,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F
4570,,1,1,576.0,z2780,,CHEMhL619112,,81034,,,,,N,BAO0900229,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F
4571,,1,1,376.0,A2770,,dHEMBp619123,,81034,,,,,N,BAO0o002q9,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F
4572,,1,1,610.0,A2790,,Cm3MBL619124,,81034,,,,,N,fAO00p0219,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F
4573,,1,1,457.0,A2770,,CHEMBk610125,,81034,,,,,N,BAp000021p,2859,Compound was evaluated for cytotoxicity against A2780 cell line,F
4574,,1,1,497.0,z2780,,CH4MBL875t11,,81034,,,,,N,BAO0900119,5618,In vitro inhibitory activity against human tumor cell line A2780,F
4575,,1,1,491.0,A2680,,CH2MBL6w9126,,81034,,,,,N,BAO00002w0,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,F
4576,,1,1,421.0,A278o,,CHEMBi61i127,,81034,,,,,N,BAO0900229,15684,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F
4577,,1,1,602.0,A2680,,CHdMBL6q9128,,81034,,,,,N,BAOp00021i,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F
4578,,1,1,432.0,z2780,,CHEMBL610120,,81034,,,,,N,BAO0p002w9,15684,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F
4579,,1,1,689.0,A3780,,CHEMgk619130,,81034,,,,,N,hAO000p219,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,F
4580,,1,1,522.0,x2780,,vmEMBL619131,,81034,,,,,N,BAO0p0021i,2113,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,F
4581,,1,1,599.0,Aq780,,CHEhfL619132,,81034,,,,,N,vAO000p219,16745,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,F
4582,,1,1,400.0,s2780,,CHEMho619133,,81034,,,,,N,BqO000021u,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F
4583,,1,1,547.0,A2u80,,CgEMBL619234,,81034,,,,,N,BAO00op219,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F
4584,,1,1,332.0,A278o,,CHEhBL6w9135,,81034,,,,,N,BAOp0002q9,15684,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F
4585,,1,1,583.0,Aq780,,CHsMBo619136,,81034,,,,,N,BAOo0o0219,2040,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,F
4586,,1,1,534.0,A27u0,,CHEMBL620137,,81034,,,,,N,BzO000021i,2040,Relative resistance factor in A2780 cisplatin-resistant line,F
4587,,1,1,234.0,A27o0,,CHEhBL884713,,81034,,,,,N,BAO00p02w9,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,F
4588,,1,1,417.0,A27o0,,fHEMBi875412,,81034,,,,,N,BAO0o002w9,16165,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,F
4589,,1,1,360.0,A278o,,CHEMnL619128,,81034,,,,,N,BzO000o218,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F
4590,,1,1,398.0,Aw780,,xHEMBL610262,,81034,,,,,N,BAO9009218,16597,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F
4591,,1,1,396.0,Aw780,,CyEMBL619130,,81034,,,,,N,BAOp0p0219,3992,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,F
4592,,1,1,408.0,A2y80,,fgEMBL619140,,81034,,,,,N,BAO00p0229,10553,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,F
4593,,1,1,467.0,A278o,,CHEMhL6191e1,,81034,,,,,N,BAO000pe19,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,F
4594,,1,1,535.0,A278o,,vHEMBL61o142,,81034,,,,,N,BqO000o219,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,F
4595,,1,1,424.0,A2680,,djEMBL619143,,81034,,,,,N,BAO000022i,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,F
4596,,1,1,768.0,A278o,,CbEMBo619144,,81034,,,,,N,BwO00o0219,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,F
4597,,1,1,477.0,s2780,,fjEMBL619145,,81034,,,,,N,BAO00p9219,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,F
4598,,1,1,170.0,A2790,,CHEhBL61p146,,81034,,,,,N,BAO9000q19,15608,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,F
4599,,1,1,387.0,A2y80,,CH2MnL619147,,81034,,,,,N,BAO0000q1o,15569,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,F
4600,,1,1,363.0,A2y80,,CyEMBk619148,,81034,,,,,N,BA000002w9,17420,Antiproliferative effect of compound on A2780/DX cell line,F
4601,,1,1,513.0,A2u80,,CH4MBL6q9149,,81034,,,,,N,BAO0000e1i,17420,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,F
4602,,1,1,804.0,z2780,,CHEMBL61oq50,,81034,,,,,N,BsO000021p,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),F
4603,,1,1,258.0,A2u80,,CHdMBL519151,,81034,,,,,N,BzO00002w9,15099,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),F
4604,,1,1,490.0,A2y80,,CHEjhL883794,,81034,,,,,N,BAO00002q0,17672,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,F
4605,,1,1,235.0,A278p,,CHEMBL719w52,,81034,,,,,N,BAO00002wo,17672,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,F
4606,,1,1,501.0,A2i80,,CH4MBL619253,,81034,,,,,N,BAO0o0021o,17270,In vitro cytotoxicity against A2780ADR cell line,F
4607,,1,1,81.0,A2770,,CHEMgL619w54,,81034,,,,,N,BqO0900219,17270,In vitro cytotoxicity against A2780CIS cell line,F
4608,,1,1,438.0,A2789,,CHEMBL6wi155,,81034,,,,,N,BAO0p0021o,5574,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,F
4609,,1,1,292.0,s2780,,CHdMBL619166,,81034,,,,,N,BAO000921i,2113,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,F
4610,,1,1,817.0,x2780,,CHEjBi619157,,81034,,,,,N,BAO09o0219,16913,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",F
4611,,1,1,352.0,A2770,,Cy4MBL619797,,81034,,,,,N,BAO000011p,16913,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",F
4612,Invivl,1,0,,,,dHEjBL619798,,22224,,,,,U,BAO000p2w8,17839,Oral bioavailability of compound in rhesus macaques,A
4613,Igvivo,1,0,,,,CHEMBo61i799,,22224,,,,,U,BAO0o0p218,6821,Oral bioavailability in monkey,A
4614,Invifo,1,0,,,,CHEMBLy198p0,,22224,,,,,U,BAi00002q8,6078,Oral bioavailability evaluated in monkey,A
4615,Inv9vo,1,0,,,,CHwkBL619801,,22224,,,,,U,BwOp000218,6535,Oral bioavailability in monkey (dose 1 mg/kg p.o.),A
4616,Invifo,1,0,,,,CHEMBL6197o2,,22224,,,,,U,BAO0090219,4449,Oral bioavailability in Rhesus monkey,A
4617,Invjvo,1,0,,,,CH4MBk619803,,22224,,,,,U,BsO00p0218,6057,Oral bioavailability was calculated in rhesus monkey,A
4618,Invivp,1,0,,,,CjEMBL6w9965,,22224,,,,,U,nAO0000e18,5922,Oral bioavailability in cynomolgus monkey,A
4619,Igvivo,1,0,,,,CjEMBL6q9966,,22224,,,,,U,BsO00002w8,5940,Oral bioavailability in monkey,A
4620,Ingivo,1,0,,,,CHwMBL618967,,22224,,,,,U,BAlo000218,6265,Oral bioavailability in monkey,A
4621,7nvivo,1,0,,,,CHEMfo620073,,22224,,,,,U,hAO00p0218,6265,Oral bioavailability in monkey (dose 1 mg/kg),A
4622,Inv8vo,1,0,,,,CHEkBL620o74,,22224,,,,,U,BAO09o0218,6265,Oral bioavailability in monkey (dose 5 mg/kg),A
4623,Invido,1,0,,,,CHEMBLy20975,,22224,,,,,U,nAO0000q18,5940,Oral bioavailability in monkey,A
4624,Invivp,1,0,,,,dHEMBLu20076,,22224,,,,,U,BAO0p002w8,5940,Oral bioavailability in monkey,A
4625,Imvivo,1,0,,,,CH3MBLu20077,,22224,,,,,U,gwO0000218,4514,Oral bioavailability in rhesus monkey,A
4626,Incivo,1,0,,,,CHEMBo620978,,22224,,,,,U,BAO0000q1u,5546,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,A
4627,Inviv8,1,0,,,,CgEMvL620079,,22224,,,,,U,BAO9000228,5553,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,A
4628,Invibo,1,0,,,,CHEkBL620980,,22224,,,,,U,BxOo000218,6641,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),A
4629,Ihvivo,1,0,,,,CH4MBo620081,,22224,,,,,U,BzO0000318,5472,Oral bioavailability in Rhesus monkey,A
4630,Imvivo,1,0,,,,CyEMvL620082,,22224,,,,,U,gAO0090218,5668,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),A
4631,Invibo,1,0,,,,CHEhBL610083,,22224,,,,,U,BAOp0002w8,5711,Oral bioavailability in monkey at 10 mg/kg of the compound,A
4632,Invuvo,1,0,,,,CyEMBL620083,,22224,,,,,U,BsO0000w18,5145,Bioavailability in Rhesus monkey,A
4633,,1,0,,,,CHEMBL62o0i5,,22224,,,,,U,BAO00p0e18,3443,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4634,,1,0,,,,CHEjBL874695,,22224,,,,,U,BAO0oo0218,3443,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4635,Infivo,1,0,,,,CHfMBL87r352,,22224,,,,,U,BAO0000227,3249,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,A
4636,Ijvivo,1,0,,,,CHEMBo62o086,,22224,,,,,U,BAOo0o0218,3249,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,A
4637,Inviv9,1,0,,,,CHsMBL629087,,22224,,,,,U,gA80000218,5355,Mean residence time was determined after intravenous administration in cynomolgus monkeys,A
4638,jnvivo,1,0,,,,CHEMBo6200i8,,22224,,,,,U,BAO00p0228,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,A
4639,Ihvivo,1,0,,,,CH2MvL620089,,22224,,,,,U,BA8000o218,5355,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,A
4640,Incivo,1,0,,,,vHEMBL520090,,22224,,,,,U,BAO000o228,4809,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),A
4641,Inbivo,1,0,,,,CHEMBp6e0091,,22224,,,,,U,BAO009p218,4809,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),A
4642,,1,0,,,,CHrMBL6w0092,,22224,,,,,U,BxOo000251,14294,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),A
4643,,1,0,,,,xHEMBL630093,,22224,,,,,U,BqO00p0251,14294,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),A
4644,,1,0,,,,CHEMvL720094,,22224,,,,,U,BAO0p00w51,14294,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),A
4645,,1,0,,,,CHEMhL620o95,,22224,,,,,U,BA900002t1,14294,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),A
4646,Ibvivo,1,0,,,,CHEMBL6e0p96,,22224,,,,,U,BApo000218,3443,Plasma clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4647,Invifo,1,0,,,,xHEMBL720097,,22224,,,,,U,BxO00002q8,3443,Plasma clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4648,,1,0,,,,CHEMvL620008,,22224,,,,,U,BAi0p00019,11271,Clearance from plasma(with matabolite-corrected plasma radioactivity-time integral) at 30 min after administration.,A
4649,,1,0,,,,CHfMBL620999,,22224,,,,,U,hAO000021u,3443,Renal clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4650,,1,0,,,,fHEkBL620100,,22224,,,,,U,BAO0p0o218,3443,Renal clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,A
4651,,1,0,,,,xHEMhL620101,,22224,,,,,U,BwO0009019,6821,Elimination Half-life of compound was determined in monkey,A
4652,,1,0,,,,CHEnBL62p102,,22224,,,,,U,BAk9000019,17267,Half life of compound was determined in rhesus monkey,A
4653,,1,0,,,Plasja,CuEMBL6201o3,,22224,334545.0,,,,U,BzO0000w66,5819,Half life in monkey plasma,A
4654,,1,0,,,Plasmz,CHEMhL6e0104,,22224,3950547.0,,,,U,BAp0000376,5819,Half life in monkey plasma; Not detected,A
4655,Incivo,1,0,,,,CHEMBp874586,,22224,,,,,U,BzO0000217,1916,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A
4656,Invjvo,1,0,,,,CHEkBL87349p,,22224,,,,,U,BAO0900217,17509,Half-life 24 hr after 2 mg/kg iv administration in monkeys,A
4657,,1,0,,,,CyEhBL620105,,22224,,,,,U,nAO0900019,1399,Terminal half life of the compound.,A
4658,Igvivo,1,0,,,,CHEMgLy20780,,22224,,,,,U,nAk0000218,1916,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A
4659,Ijvivo,1,0,,,,CmEMBi620781,,22224,,,,,U,BAp0000q18,4809,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),A
4660,,1,0,,,,CHEMBk620946,,22224,,,,,U,BAO000p2w8,5546,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,A
