Fiscal year,Gender equality (marker),Sector ID,Regional program (marker),Project Browser country ID,Project number,Sector name,Biodiversity (marker),Organisation class,Untied amount(Project-level budget),Section name,Maximum CIDA contribution (project-level),Children issues (marker),Enviromental sustainability (marker),ICT as a tool for development (marker),Amount spent,Section ID,Sector percent,Branch ID,Fund centre ID,Fund centre name,Status,IRTC percent,Division ID,Youth issues (marker),FSTC percent,Knowledge for development (marker),Trade development (marker),CFLI (marker),Indigenous issues (marker),CountryRegion ID,Programming process (new),Participatory development and good governance,Urban issues (marker),Continent name,Branch name,Division name,CIDA business delivery model (old),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker),Desertification (marker)
2009/2010,2,11220,0,MZ,A033033005,Primary education,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,12110,0,MZ,A033033005,Health policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,5236.996,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,12110,0,MZ,A033033005,Health policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,12220,0,MZ,A033033005,Basic health care,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,5236.996,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,12220,0,MZ,A033033005,Basic health care,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,13040,0,MZ,A033033005,STD control including HIV/AIDS,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,5236.996,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,13040,0,MZ,A033033005,STD control including HIV/AIDS,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,15110,0,MZ,A033033005,Public sector policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,5236.996,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,15110,0,MZ,A033033005,Public sector policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,15111,0,MZ,A033033005,Public finance management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,10473.992,S4271,0.2,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,15111,0,MZ,A033033005,Public finance management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,1174.99,S4271,0.2,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,31110,0,MZ,A033033005,Agricultural policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,5236.996,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,2,31110,0,MZ,A033033005,Agricultural policy and administrative management,0,Governmental,8100000.0,Mozambique Program,8100000.0,0,0,0,587.495,S4271,0.1,B4200,4274,Mozambique,Operational,0.0,D4270,0,1.0,0,0,0,0,MZ,Uncoded: Pre-APP,2,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Directive,1,Not PBA,0,0,0
2009/2010,0,31120,0,MZ,A033033006,Agricultural development,0,Governmental,7610272.0,Mozambique Program,7610272.0,0,0,0,7610272.0,S4271,1.0,B4200,4274,Mozambique,Closed,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,General budget support,0,0,0
2009/2010,0,31110,0,MZ,A033034001,Agricultural policy and administrative management,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,61746.574,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31110,0,MZ,A033034001,Agricultural policy and administrative management,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,2273.952,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31110,0,MZ,A033034001,Agricultural policy and administrative management,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1000000.0,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31120,0,MZ,A033034001,Agricultural development,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,61746.574,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31120,0,MZ,A033034001,Agricultural development,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,2273.952,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31120,0,MZ,A033034001,Agricultural development,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1000000.0,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31150,0,MZ,A033034001,Agricultural inputs,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,30873.287,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31150,0,MZ,A033034001,Agricultural inputs,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1136.976,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31150,0,MZ,A033034001,Agricultural inputs,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,500000.0,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31161,0,MZ,A033034001,Food crop production,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,61746.574,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31161,0,MZ,A033034001,Food crop production,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,2273.952,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31161,0,MZ,A033034001,Food crop production,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1000000.0,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31166,0,MZ,A033034001,Agricultural extension,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,61746.574,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31166,0,MZ,A033034001,Agricultural extension,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,2273.952,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31166,0,MZ,A033034001,Agricultural extension,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1000000.0,S4271,0.2,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31182,0,MZ,A033034001,Agricultural research,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,30873.287,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31182,0,MZ,A033034001,Agricultural research,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,1136.976,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,31182,0,MZ,A033034001,Agricultural research,0,Governmental,19699017.65,Mozambique Program,19699017.65,0,0,0,500000.0,S4271,0.1,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,2,13040,0,MZ,A033036001,STD control including HIV/AIDS,0,Unknown,9573166.17,Mozambique Program,9573166.17,0,0,0,9509.65,S4271,1.0,B4200,4274,Mozambique,Terminating,0.0,D4270,0,0.0,0,0,0,0,MZ,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Sectoral budget support,0,0,0
2009/2010,0,12110,1,X2,A033039001,Health policy and administrative management,0,Individual,500000.0,Americas Section,500000.0,0,0,0,3853.4104,S4400,0.34,B4400,4404,Inter American,Operational,0.0,D4400,0,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,0,15110,1,X2,A033039001,Public sector policy and administrative management,0,Individual,500000.0,Americas Section,500000.0,0,0,0,7480.1496,S4400,0.66,B4400,4404,Inter American,Operational,0.0,D4400,0,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Directive,1,Not PBA,0,0,0
2009/2010,2,12110,1,X2,A033041001,Health policy and administrative management,0,Multilateral,17943333.17,Americas Section,17943333.17,1,0,1,480000.0,S4400,0.12,B4400,4404,Inter American,Closed,0.0,D4400,1,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,12250,1,X2,A033041001,Infectious disease control,0,Multilateral,17943333.17,Americas Section,17943333.17,1,0,1,960000.0,S4400,0.24,B4400,4404,Inter American,Closed,0.0,D4400,1,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,12281,1,X2,A033041001,Health personnel development,0,Multilateral,17943333.17,Americas Section,17943333.17,1,0,1,1200000.0,S4400,0.3,B4400,4404,Inter American,Closed,0.0,D4400,1,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,13040,1,X2,A033041001,STD control including HIV/AIDS,0,Multilateral,17943333.17,Americas Section,17943333.17,1,0,1,1360000.0,S4400,0.34,B4400,4404,Inter American,Closed,0.0,D4400,1,1.0,0,0,0,0,X2,Uncoded: Pre-APP,0,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,12220,0,BD,A033044001,Basic health care,0,Governmental,19809984.0,Bangladesh Section,19809984.0,1,0,0,167845.8405,S4122,0.15,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,12220,0,BD,A033044001,Basic health care,0,Civil Society,19809984.0,Bangladesh Section,19809984.0,1,0,0,1952.2679999999998,S4122,0.15,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,15160,0,BD,A033044001,Human rights,0,Governmental,19809984.0,Bangladesh Section,19809984.0,1,0,0,111897.227,S4122,0.1,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,15160,0,BD,A033044001,Human rights,0,Civil Society,19809984.0,Bangladesh Section,19809984.0,1,0,0,1301.512,S4122,0.1,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,24040,0,BD,A033044001,Informal/semi-formal financial intermediaries,0,Governmental,19809984.0,Bangladesh Section,19809984.0,1,0,0,839229.2025,S4122,0.75,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,24040,0,BD,A033044001,Informal/semi-formal financial intermediaries,0,Civil Society,19809984.0,Bangladesh Section,19809984.0,1,0,0,9761.34,S4122,0.75,B4100,4122,Bangladesh,Closed,0.0,D4100,0,0.0,0,0,0,0,BD,Uncoded: Pre-APP,0,0,Asia,OGM Asia Pacific,OAD Asia Programming,Core Funding,1,Pooled funding,0,0,0
2009/2010,2,15110,0,ID,A033048001,Public sector policy and administrative management,0,Multilateral,16500000.0,OAI Indonesia and SEA Regional,16500000.0,0,2,0,360000.0,S4126,0.15,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,0,0,ID,Uncoded: Pre-APP,2,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,ID,A033048001,Democratic participation and civil society,0,Multilateral,16500000.0,OAI Indonesia and SEA Regional,16500000.0,0,2,0,360000.0,S4126,0.15,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,0,0,ID,Uncoded: Pre-APP,2,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,23220,0,ID,A033048001,Hydro-electric power plants,0,Multilateral,16500000.0,OAI Indonesia and SEA Regional,16500000.0,0,2,0,192000.0,S4126,0.08,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,0,0,ID,Uncoded: Pre-APP,2,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,41010,0,ID,A033048001,Environmental policy and administrative management,0,Multilateral,16500000.0,OAI Indonesia and SEA Regional,16500000.0,0,2,0,1488000.0,S4126,0.62,B4100,4127,Indonesia,Closed,0.0,D4100,0,1.0,0,0,0,0,ID,Uncoded: Pre-APP,2,0,Asia,OGM Asia Pacific,OAD Asia Programming,Responsive,1,Not PBA,0,0,0
2009/2010,1,11120,0,CM,A033067001,Education facilities and training,0,Civil Society,4596362.04,Central Africa & Great Lakes Program,4596362.04,0,0,1,271396.005,S4287,0.25,B4200,4289,Cameroon,Closed,0.0,D4207,1,1.0,0,0,0,0,CM,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,1,11330,0,CM,A033067001,Vocational training,0,Civil Society,4596362.04,Central Africa & Great Lakes Program,4596362.04,0,0,1,271396.005,S4287,0.25,B4200,4289,Cameroon,Closed,0.0,D4207,1,1.0,0,0,0,0,CM,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,1,22040,0,CM,A033067001,Information and communication technology (ICT),0,Civil Society,4596362.04,Central Africa & Great Lakes Program,4596362.04,0,0,1,542792.01,S4287,0.5,B4200,4289,Cameroon,Closed,0.0,D4207,1,1.0,0,0,0,0,CM,Uncoded: Pre-APP,0,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,0,15110,0,HT,A033068001,Public sector policy and administrative management,0,Civil Society,4999600.0,Ha�ti & Dominican Republic Section,4999600.0,0,0,0,421595.25,S4449,0.75,B4400,4452,Haiti,Operational,0.0,D4400,0,1.0,0,0,0,0,HT,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15111,0,HT,A033068001,Public finance management,0,Civil Society,4999600.0,Ha�ti & Dominican Republic Section,4999600.0,0,0,0,140531.75,S4449,0.25,B4400,4452,Haiti,Operational,0.0,D4400,0,1.0,0,0,0,0,HT,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15152,0,HT,A033069001,Legislatures and political parties,0,Governmental,3669689.47,Ha�ti & Dominican Republic Section,3669689.47,0,0,0,17660.68,S4449,1.0,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,0,0,HT,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15152,0,HT,A033069001,Legislatures and political parties,0,Civil Society,3669689.47,Ha�ti & Dominican Republic Section,3669689.47,0,0,0,1251217.0,S4449,1.0,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,0,0,HT,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,0,15152,0,HT,A033069001,Legislatures and political parties,0,Individual,3669689.47,Ha�ti & Dominican Republic Section,3669689.47,0,0,0,737.23,S4449,1.0,B4400,4452,Haiti,Closed,0.0,D4400,0,1.0,0,0,0,0,HT,Uncoded: Pre-APP,1,0,America,NGM Americas,NDD Americas Programming,Responsive,1,Not PBA,0,0,0
2009/2010,2,15110,0,NG,A033088001,Public sector policy and administrative management,0,Governmental,875306.95,Central Africa & Great Lakes Program,875306.95,0,0,0,57417.0615,S4287,0.45,B4200,4255,Nigeria,Closed,0.0,D4207,0,1.0,0,0,0,0,NG,Uncoded: Pre-APP,1,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,2,15111,0,NG,A033088001,Public finance management,0,Governmental,875306.95,Central Africa & Great Lakes Program,875306.95,0,0,0,51037.388,S4287,0.4,B4200,4255,Nigeria,Closed,0.0,D4207,0,1.0,0,0,0,0,NG,Uncoded: Pre-APP,1,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,2,15150,0,NG,A033088001,Democratic participation and civil society,0,Governmental,875306.95,Central Africa & Great Lakes Program,875306.95,0,0,0,19139.0205,S4287,0.15,B4200,4255,Nigeria,Closed,0.0,D4207,0,1.0,0,0,0,0,NG,Uncoded: Pre-APP,1,0,Africa,WGM Sub-Saharan Africa,WWD West & Central Africa,Responsive,1,Not PBA,0,0,0
2009/2010,2,12110,1,ET,A033090001,Health policy and administrative management,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,28836.0382,S4227,0.2,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,12220,1,ET,A033090001,Basic health care,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,28836.0382,S4227,0.2,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,12261,1,ET,A033090001,Health education,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,43254.0573,S4227,0.3,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,12281,1,ET,A033090001,Health personnel development,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,28836.0382,S4227,0.2,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,13040,1,ET,A033090001,STD control including HIV/AIDS,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,14418.0191,S4227,0.1,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,12110,1,SO,A033090001,Health policy and administrative management,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,28836.0382,S4227,0.2,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
2009/2010,2,12220,1,SO,A033090001,Basic health care,0,Civil Society,15124105.12,"Ethiopia, PanAfrica, SubRegional",15124105.12,1,0,0,28836.0382,S4227,0.2,B4200,4246,PanAfrica,Operational,0.0,D4270,1,0.0,1,0,0,0,110,Uncoded: Pre-APP,1,1,Africa,WGM Sub-Saharan Africa,WED Southern & Eastern Africa,Core Funding,1,Not PBA,0,0,0
